open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1688076900000,1850.99,1850.99,1850.88,1850.88,1.074,1688076959999,1987.95974,2,1.074,1987.95974,0
1688076960000,1850.91,1851.56,1850.91,1851.56,1.161,1688077019999,2148.98386,2,0.119,220.33564,0
1688077020000,1851.15,1851.15,1851.15,1851.15,0.099,1688077079999,183.26385,1,0.000,0.00000,0
1688077080000,1851.54,1851.60,1851.53,1851.53,0.203,1688077139999,375.86568,3,0.061,112.94760,0
1688077140000,1851.54,1851.54,1851.54,1851.54,0.059,1688077199999,109.24086,1,0.000,0.00000,0
1688077200000,1851.28,1851.47,1851.07,1851.47,0.461,1688077259999,853.43005,4,0.314,581.32276,0
1688077260000,1851.38,1851.67,1851.38,1851.67,1.016,1688077319999,1881.04486,3,1.016,1881.04486,0
1688077320000,1852.26,1852.26,1852.10,1852.10,0.189,1688077379999,350.06658,2,0.123,227.82798,0
1688077380000,1852.10,1852.10,1852.10,1852.10,0.000,1688077439999,0.00000,0,0.000,0.00000,0
1688077440000,1851.92,1851.92,1851.47,1851.47,0.370,1688077499999,685.16034,7,0.150,277.74010,0
1688077500000,1851.72,1851.98,1851.59,1851.98,0.269,1688077559999,498.14245,3,0.170,314.83504,0
1688077560000,1852.03,1852.11,1852.03,1852.05,0.594,1688077619999,1100.13805,5,0.429,794.54814,0
1688077620000,1852.09,1852.09,1851.53,1852.09,8.864,1688077679999,16413.21258,11,0.000,0.00000,0
1688077680000,1852.02,1852.51,1852.02,1852.16,3.636,1688077739999,6735.42051,10,3.362,6227.93073,0
1688077740000,1851.28,1851.55,1851.28,1851.55,0.273,1688077799999,505.44514,3,0.273,505.44514,0
1688077800000,1851.40,1851.49,1850.86,1850.86,0.253,1688077859999,468.36828,4,0.000,0.00000,0
1688077860000,1850.60,1850.94,1850.60,1850.94,0.081,1688077919999,149.90778,2,0.027,49.97538,0
1688077920000,1850.94,1851.36,1850.94,1851.12,4.748,1688077979999,8789.00543,11,1.712,3168.98916,0
1688077980000,1851.13,1851.23,1851.13,1851.23,0.139,1688078039999,257.31367,2,0.139,257.31367,0
1688078040000,1851.34,1851.34,1851.11,1851.33,0.436,1688078099999,807.14939,3,0.294,544.29177,0
1688078100000,1851.32,1851.38,1851.08,1851.08,0.408,1688078159999,755.31781,8,0.121,224.01698,0
1688078160000,1851.09,1851.09,1851.09,1851.09,0.040,1688078219999,74.04360,2,0.040,74.04360,0
1688078220000,1851.38,1851.38,1851.38,1851.38,0.046,1688078279999,85.16348,1,0.046,85.16348,0
1688078280000,1851.25,1851.40,1851.02,1851.10,3.798,1688078339999,7030.78153,14,1.772,3280.18311,0
1688078340000,1851.51,1851.54,1851.33,1851.54,0.336,1688078399999,622.11120,4,0.000,0.00000,0
1688078400000,1851.53,1851.57,1851.50,1851.57,0.277,1688078459999,512.87673,3,0.237,438.81673,0
1688078460000,1851.63,1852.22,1851.63,1852.22,0.299,1688078519999,553.76765,4,0.127,235.18581,0
1688078520000,1851.66,1852.11,1851.66,1852.11,0.300,1688078579999,555.59915,3,0.259,479.68109,0
1688078580000,1852.01,1852.01,1851.95,1851.95,0.382,1688078639999,707.45522,2,0.210,388.90950,0
1688078640000,1852.06,1852.62,1852.06,1852.62,0.150,1688078699999,277.86514,3,0.069,127.83078,0
1688078700000,1852.66,1853.01,1852.48,1852.94,1.097,1688078759999,2032.30282,16,0.849,1572.78848,0
1688078760000,1852.96,1852.99,1852.96,1852.99,0.148,1688078819999,274.23889,2,0.148,274.23889,0
1688078820000,1852.94,1852.94,1852.94,1852.94,0.141,1688078879999,261.26454,1,0.000,0.00000,0
1688078880000,1852.99,1853.27,1852.99,1853.27,0.416,1688078939999,770.89126,7,0.416,770.89126,0
1688078940000,1853.40,1853.40,1853.34,1853.34,0.204,1688078999999,378.08580,2,0.000,0.00000,0
1688079000000,1853.25,1853.25,1853.09,1853.09,0.119,1688079059999,220.53435,2,0.104,192.73800,0
1688079060000,1853.09,1853.09,1852.74,1852.74,0.972,1688079119999,1800.99312,5,0.000,0.00000,0
1688079120000,1852.94,1852.94,1852.94,1852.94,0.303,1688079179999,561.44082,2,0.091,168.61754,0
1688079180000,1852.90,1852.94,1852.90,1852.94,0.120,1688079239999,222.35096,2,0.046,85.23340,0
1688079240000,1852.90,1852.90,1851.60,1851.88,1.084,1688079299999,2008.11321,10,0.000,0.00000,0
1688079300000,1852.02,1852.02,1851.69,1851.90,0.314,1688079359999,581.49118,5,0.012,22.22424,0
1688079360000,1851.69,1851.69,1850.67,1850.74,2.060,1688079419999,3814.16628,6,0.323,597.93644,0
1688079420000,1850.50,1850.50,1850.50,1850.50,0.082,1688079479999,151.74100,1,0.082,151.74100,0
1688079480000,1850.29,1850.29,1848.91,1848.91,11.865,1688079539999,21945.59123,14,0.140,258.96360,0
1688079540000,1848.72,1849.81,1848.72,1849.77,9.093,1688079599999,16818.35246,12,9.079,16792.45568,0
1688079600000,1850.05,1850.05,1848.60,1848.85,0.536,1688079659999,991.10765,8,0.297,549.19001,0
1688079660000,1849.26,1849.38,1849.11,1849.38,0.768,1688079719999,1420.15017,3,0.087,160.89606,0
1688079720000,1849.24,1849.51,1849.24,1849.24,1.834,1688079779999,3391.61441,7,0.363,671.32056,0
1688079780000,1849.40,1849.40,1848.58,1848.58,2.145,1688079839999,3965.40009,10,0.000,0.00000,0
1688079840000,1848.96,1849.52,1848.96,1849.45,0.323,1688079899999,597.37506,5,0.197,364.34288,0
1688079900000,1849.36,1849.36,1848.58,1848.87,0.886,1688079959999,1637.99261,10,0.559,1033.40213,0
1688079960000,1849.25,1849.57,1849.25,1849.40,0.097,1688080019999,179.38853,3,0.049,90.61325,0
1688080020000,1850.04,1850.04,1849.65,1849.65,0.130,1688080079999,240.49935,2,0.000,0.00000,0
1688080080000,1849.54,1849.54,1849.28,1849.28,1.268,1688080139999,2345.11958,3,0.000,0.00000,0
1688080140000,1849.05,1849.30,1849.05,1849.30,0.129,1688080199999,238.54970,2,0.040,73.96200,0
1688080200000,1849.27,1849.27,1848.92,1848.92,0.392,1688080259999,724.80175,6,0.058,107.25610,0
1688080260000,1848.92,1848.96,1848.92,1848.96,0.205,1688080319999,379.03004,3,0.063,116.48340,0
1688080320000,1848.92,1848.95,1848.75,1848.92,0.268,1688080379999,495.51212,4,0.116,214.47472,0
1688080380000,1848.76,1848.76,1848.45,1848.45,1.689,1688080439999,3122.40765,8,0.000,0.00000,0
1688080440000,1848.45,1848.48,1848.35,1848.48,0.300,1688080499999,554.54295,6,0.285,526.81680,0
1688080500000,1848.54,1848.57,1847.92,1847.92,4.792,1688080559999,8857.33805,21,3.144,5811.21508,0
1688080560000,1847.96,1848.21,1847.96,1848.13,0.143,1688080619999,264.27786,3,0.143,264.27786,0
1688080620000,1848.26,1849.27,1848.26,1849.24,0.566,1688080679999,1046.56105,5,0.367,678.66643,0
1688080680000,1849.26,1849.27,1849.26,1849.27,0.117,1688080739999,216.36402,2,0.060,110.95620,0
1688080740000,1849.01,1849.08,1849.01,1849.08,0.227,1688080799999,419.73234,2,0.126,232.97526,0
1688080800000,1849.27,1850.14,1849.04,1850.14,0.965,1688080859999,1784.68640,9,0.870,1609.01403,0
1688080860000,1850.19,1850.75,1850.19,1850.75,0.249,1688080919999,460.76675,4,0.159,294.20195,0
1688080920000,1850.71,1851.41,1850.38,1851.41,1.587,1688080979999,2937.83136,13,1.323,2449.29548,0
1688080980000,1851.80,1852.23,1851.80,1852.23,4.456,1688081039999,8252.13217,9,3.058,5663.10312,0
1688081040000,1852.00,1852.17,1851.85,1851.85,0.405,1688081099999,750.07485,4,0.000,0.00000,0
1688081100000,1851.45,1852.50,1851.45,1852.50,2.554,1688081159999,4730.32037,12,0.798,1477.84819,0
1688081160000,1852.23,1852.85,1852.23,1852.85,10.185,1688081219999,18867.86345,21,9.930,18395.46658,0
1688081220000,1853.00,1853.00,1852.69,1852.97,1.008,1688081279999,1867.66957,6,0.103,190.85591,0
1688081280000,1852.72,1853.48,1852.72,1853.09,2.364,1688081339999,4380.42926,11,1.819,3370.53742,0
1688081340000,1853.24,1853.67,1853.12,1853.59,0.362,1688081399999,670.93757,7,0.201,372.57061,0
1688081400000,1853.35,1853.66,1852.96,1853.66,0.253,1688081459999,468.92601,4,0.246,455.95256,0
1688081460000,1853.69,1854.97,1853.69,1854.94,1.054,1688081519999,1953.95618,10,0.944,1750.00957,0
1688081520000,1854.25,1854.64,1854.25,1854.53,0.169,1688081579999,313.41058,3,0.000,0.00000,0
1688081580000,1854.39,1854.81,1854.24,1854.72,9.614,1688081639999,17829.50556,17,0.266,493.24644,0
1688081640000,1854.69,1855.29,1854.69,1854.97,13.186,1688081699999,24461.56812,23,9.682,17961.71882,0
1688081700000,1854.65,1854.65,1853.66,1853.66,0.294,1688081759999,545.09448,4,0.252,467.22330,0
1688081760000,1853.24,1853.24,1852.80,1853.05,0.170,1688081819999,315.02298,3,0.000,0.00000,0
1688081820000,1853.12,1853.69,1853.03,1853.21,11.400,1688081879999,21130.30865,15,11.391,21113.63057,0
1688081880000,1853.59,1854.58,1853.59,1854.16,0.427,1688081939999,791.63407,3,0.253,469.10248,0
1688081940000,1853.94,1853.94,1853.43,1853.74,0.370,1688081999999,685.85963,4,0.138,255.81612,0
1688082000000,1853.98,1853.98,1853.60,1853.60,0.277,1688082059999,513.51532,8,0.059,109.36658,0
1688082060000,1853.41,1853.41,1853.18,1853.18,0.192,1688082119999,355.81845,3,0.070,129.72927,0
1688082120000,1853.18,1853.18,1853.18,1853.18,0.000,1688082179999,0.00000,0,0.000,0.00000,0
1688082180000,1852.66,1853.10,1852.27,1853.10,0.960,1688082239999,1778.41386,7,0.007,12.96869,0
1688082240000,1853.06,1853.06,1853.06,1853.06,0.199,1688082299999,368.75894,1,0.000,0.00000,0
1688082300000,1853.17,1853.17,1852.17,1852.92,0.543,1688082359999,1006.02170,8,0.146,270.50353,0
1688082360000,1852.68,1852.68,1852.35,1852.35,0.282,1688082419999,522.40813,4,0.000,0.00000,0
1688082420000,1852.35,1852.35,1852.35,1852.35,0.000,1688082479999,0.00000,0,0.000,0.00000,0
1688082480000,1852.20,1852.45,1852.20,1852.39,2.248,1688082539999,4164.20485,7,2.104,3897.48040,0
1688082540000,1852.35,1852.35,1852.01,1852.16,0.367,1688082599999,679.77080,4,0.156,288.96660,0
1688082600000,1852.05,1852.24,1852.05,1852.17,0.403,1688082659999,746.40752,4,0.338,626.01647,0
1688082660000,1852.12,1852.17,1852.12,1852.17,0.323,1688082719999,598.24496,3,0.225,416.73230,0
1688082720000,1852.21,1852.21,1851.87,1851.87,0.256,1688082779999,474.14526,7,0.160,296.34880,0
1688082780000,1851.54,1851.88,1851.54,1851.88,0.598,1688082839999,1107.32189,5,0.277,512.95403,0
1688082840000,1851.89,1851.89,1851.54,1851.56,0.362,1688082899999,670.29524,3,0.091,168.49014,0
1688082900000,1851.41,1851.41,1851.00,1851.24,0.166,1688082959999,307.31544,3,0.042,77.75208,0
1688082960000,1851.23,1851.34,1851.23,1851.24,1.123,1688083019999,2078.95090,6,0.107,198.09338,0
1688083020000,1850.79,1850.79,1850.75,1850.75,0.137,1688083079999,253.55631,2,0.089,164.72031,0
1688083080000,1850.50,1850.61,1850.50,1850.61,0.147,1688083139999,272.03420,3,0.054,99.92747,0
1688083140000,1850.50,1850.63,1850.50,1850.61,0.091,1688083199999,168.40536,3,0.027,49.96647,0
1688083200000,1850.83,1850.91,1850.47,1850.47,3.855,1688083259999,7134.80313,17,3.384,6263.20692,0
1688083260000,1850.81,1850.81,1850.37,1850.37,5.660,1688083319999,10473.29411,10,0.145,268.36745,0
1688083320000,1850.40,1851.15,1850.38,1851.15,2.081,1688083379999,3850.81570,5,0.444,821.74350,0
1688083380000,1850.69,1851.12,1850.36,1851.12,2.693,1688083439999,4983.72871,5,2.686,4970.77388,0
1688083440000,1850.60,1851.38,1850.60,1851.01,0.387,1688083499999,716.33663,3,0.244,451.70083,0
1688083500000,1851.05,1851.31,1850.96,1850.96,0.555,1688083559999,1027.37472,7,0.185,342.48644,0
1688083560000,1850.47,1850.85,1850.47,1850.85,0.293,1688083619999,542.24243,2,0.293,542.24243,0
1688083620000,1850.88,1850.88,1850.83,1850.83,0.293,1688083679999,542.30334,2,0.293,542.30334,0
1688083680000,1851.76,1852.41,1851.76,1852.41,1.652,1688083739999,3059.56243,9,1.652,3059.56243,0
1688083740000,1852.63,1852.85,1852.63,1852.85,0.242,1688083799999,448.35186,2,0.000,0.00000,0
1688083800000,1852.57,1852.57,1850.77,1850.77,0.877,1688083859999,1623.49283,13,0.338,625.72715,0
1688083860000,1850.45,1850.45,1850.33,1850.45,0.243,1688083919999,449.65287,6,0.101,186.88897,0
1688083920000,1850.45,1850.45,1850.45,1850.45,0.000,1688083979999,0.00000,0,0.000,0.00000,0
1688083980000,1850.30,1850.33,1850.30,1850.33,1.000,1688084039999,1850.32973,2,1.000,1850.32973,0
1688084040000,1850.31,1850.31,1848.57,1848.57,18.335,1688084099999,33908.49814,20,0.534,987.46426,0
1688084100000,1848.46,1848.46,1846.79,1847.80,2.567,1688084159999,4742.96628,26,0.711,1313.54867,0
1688084160000,1848.11,1849.15,1848.11,1848.87,2.987,1688084219999,5521.37833,9,2.920,5397.48693,0
1688084220000,1849.60,1850.67,1849.60,1850.16,14.176,1688084279999,26229.26742,20,11.072,20485.56970,0
1688084280000,1850.27,1850.95,1850.26,1850.95,0.429,1688084339999,793.87461,6,0.153,283.14792,0
1688084340000,1850.69,1850.69,1848.89,1848.89,0.126,1688084399999,233.08239,4,0.043,79.52764,0
1688084400000,1848.87,1849.77,1848.87,1849.54,0.940,1688084459999,1738.55939,13,0.365,675.10749,0
1688084460000,1850.13,1850.41,1850.13,1850.34,0.447,1688084519999,827.06559,4,0.447,827.06559,0
1688084520000,1850.39,1850.85,1850.39,1850.79,0.197,1688084579999,364.55853,3,0.016,29.61264,0
1688084580000,1850.93,1850.93,1850.64,1850.64,0.241,1688084639999,446.04615,3,0.214,396.07887,0
1688084640000,1851.41,1852.46,1851.41,1852.43,1.728,1688084699999,3200.57361,12,1.168,2163.40726,0
1688084700000,1852.66,1854.84,1852.66,1854.84,1.893,1688084759999,3508.87035,12,1.758,3258.74100,0
1688084760000,1854.64,1854.72,1853.98,1854.70,1.417,1688084819999,2627.84981,14,0.840,1557.89095,0
1688084820000,1854.85,1855.15,1854.85,1855.15,3.607,1688084879999,6691.00432,12,3.470,6436.86797,0
1688084880000,1855.00,1855.95,1855.00,1855.95,1.191,1688084939999,2209.94184,15,0.843,1564.33140,0
1688084940000,1855.21,1855.28,1854.56,1854.60,1.331,1688084999999,2469.26409,15,1.225,2272.61975,0
1688085000000,1853.12,1854.46,1853.12,1854.19,1.734,1688085059999,3214.81700,19,1.396,2588.24951,0
1688085060000,1853.99,1854.19,1853.99,1854.19,0.057,1688085119999,105.68743,2,0.057,105.68743,0
1688085120000,1854.24,1854.45,1853.75,1853.95,1.470,1688085179999,2725.69234,10,1.304,2417.93664,0
1688085180000,1853.96,1853.96,1853.46,1853.46,0.164,1688085239999,304.00359,3,0.000,0.00000,0
1688085240000,1853.40,1854.15,1853.40,1853.76,2.176,1688085299999,4033.55957,10,2.049,3798.17102,0
1688085300000,1853.90,1853.90,1851.71,1851.71,2.482,1688085359999,4596.81700,20,2.034,3766.83458,0
1688085360000,1851.64,1852.24,1851.18,1851.96,1.444,1688085419999,2673.63645,13,0.398,737.01816,0
1688085420000,1851.69,1852.28,1851.69,1852.28,0.319,1688085479999,590.72880,4,0.036,66.67044,0
1688085480000,1852.01,1852.34,1851.53,1852.11,2.855,1688085539999,5287.37953,18,2.600,4815.19238,0
1688085540000,1851.75,1851.75,1851.75,1851.75,0.083,1688085599999,153.69525,1,0.000,0.00000,0
1688085600000,1851.63,1852.15,1851.40,1852.15,0.344,1688085659999,637.01672,7,0.344,637.01672,0
1688085660000,1852.01,1852.47,1851.28,1852.47,3.252,1688085719999,6022.89037,18,2.504,4637.89409,0
1688085720000,1852.12,1852.37,1851.96,1851.96,0.291,1688085779999,538.95838,6,0.196,363.00588,0
1688085780000,1851.79,1851.79,1851.66,1851.75,0.168,1688085839999,311.09067,3,0.027,49.99725,0
1688085840000,1851.48,1851.71,1851.48,1851.71,0.325,1688085899999,601.77187,3,0.179,331.45579,0
1688085900000,1852.08,1852.08,1850.21,1850.21,0.930,1688085959999,1721.51486,13,0.334,618.35047,0
1688085960000,1849.34,1849.85,1848.86,1849.65,5.536,1688086019999,10239.59375,7,5.426,10036.20763,0
1688086020000,1850.20,1851.41,1850.20,1851.41,2.521,1688086079999,4666.18292,14,1.714,3172.59409,0
1688086080000,1851.40,1851.40,1851.35,1851.35,0.213,1688086139999,394.33795,3,0.113,209.20255,0
1688086140000,1851.41,1851.62,1851.28,1851.28,0.361,1688086199999,668.37029,5,0.220,407.33981,0
1688086200000,1850.98,1850.98,1849.62,1849.62,3.551,1688086259999,6569.54276,15,2.386,4414.29662,0
1688086260000,1849.70,1849.70,1849.19,1849.41,2.050,1688086319999,3790.99866,8,0.000,0.00000,0
1688086320000,1849.87,1850.21,1849.58,1849.58,1.261,1688086379999,2332.71918,6,1.044,1931.36032,0
1688086380000,1849.44,1849.57,1848.82,1848.82,3.265,1688086439999,6037.69603,13,0.265,490.12033,0
1688086440000,1849.12,1849.12,1849.12,1849.12,0.099,1688086499999,183.06288,1,0.000,0.00000,0
1688086500000,1849.08,1849.61,1848.26,1848.78,7.553,1688086559999,13962.66674,26,2.366,4374.29842,0
1688086560000,1848.03,1848.21,1847.57,1848.21,2.171,1688086619999,4011.81783,14,0.144,266.11632,0
1688086620000,1848.07,1848.07,1847.01,1847.01,3.941,1688086679999,7280.82253,10,0.033,60.95364,0
1688086680000,1847.92,1848.45,1847.75,1848.45,0.439,1688086739999,811.31133,4,0.439,811.31133,0
1688086740000,1848.43,1849.15,1848.43,1848.62,1.411,1688086799999,2608.68530,7,1.183,2187.12438,0
1688086800000,1848.04,1848.04,1846.89,1847.41,11.082,1688086859999,20472.57673,21,1.994,3683.84245,0
1688086860000,1847.51,1847.51,1847.01,1847.06,1.129,1688086919999,2085.49090,4,0.717,1324.47817,0
1688086920000,1847.13,1847.32,1845.18,1845.18,5.831,1688086979999,10769.71710,24,4.349,8033.61145,0
1688086980000,1844.98,1845.70,1844.98,1845.70,5.397,1688087039999,9958.98860,14,0.212,391.21451,0
1688087040000,1845.54,1845.54,1844.99,1845.43,0.082,1688087099999,151.32427,3,0.059,108.87685,0
1688087100000,1844.98,1844.98,1842.00,1842.34,13.951,1688087159999,25725.42625,46,4.332,7987.16133,0
1688087160000,1843.04,1843.80,1843.04,1843.78,19.594,1688087219999,36125.87126,23,4.140,7632.18254,0
1688087220000,1842.80,1842.98,1842.14,1842.98,0.259,1688087279999,477.26976,7,0.181,333.53412,0
1688087280000,1843.39,1844.52,1843.39,1844.49,0.333,1688087339999,614.09054,3,0.099,182.60748,0
1688087340000,1843.86,1843.87,1842.71,1843.08,6.145,1688087399999,11328.73625,6,6.067,11184.94637,0
1688087400000,1843.45,1844.32,1843.45,1843.57,0.975,1688087459999,1797.91751,4,0.892,1644.90972,0
1688087460000,1844.54,1844.54,1842.87,1843.07,1.964,1688087519999,3619.59618,7,1.718,3166.20096,0
1688087520000,1843.80,1843.84,1843.80,1843.84,0.321,1688087579999,591.86868,2,0.222,409.33248,0
1688087580000,1844.27,1844.55,1844.10,1844.20,0.496,1688087639999,914.75083,4,0.141,260.07203,0
1688087640000,1844.66,1844.66,1844.36,1844.64,0.318,1688087699999,586.55304,4,0.099,182.61936,0
1688087700000,1843.13,1844.17,1843.13,1844.02,0.594,1688087759999,1095.22203,3,0.180,331.76340,0
1688087760000,1843.72,1844.79,1843.72,1844.79,0.136,1688087819999,250.77421,3,0.111,204.67646,0
1688087820000,1844.89,1847.10,1844.89,1846.42,9.716,1688087879999,17941.50865,17,9.572,17675.67409,0
1688087880000,1846.12,1846.66,1845.98,1845.99,0.676,1688087939999,1247.99303,6,0.568,1048.62666,0
1688087940000,1845.54,1845.54,1845.22,1845.23,0.926,1688087999999,1708.69124,4,0.926,1708.69124,0
1688088000000,1845.03,1845.03,1842.22,1842.67,2.886,1688088059999,5319.11236,10,1.943,3579.59787,0
1688088060000,1843.16,1844.33,1843.13,1843.13,4.340,1688088119999,8000.83731,10,3.638,6706.58884,0
1688088120000,1843.65,1843.65,1842.66,1843.29,8.927,1688088179999,16450.83382,17,0.332,611.85707,0
1688088180000,1842.85,1843.75,1842.43,1843.75,25.860,1688088239999,47654.18331,33,7.766,14314.09670,0
1688088240000,1843.73,1843.73,1843.73,1843.73,0.158,1688088299999,291.30934,1,0.000,0.00000,0
1688088300000,1844.70,1846.31,1844.70,1846.31,0.345,1688088359999,636.56804,4,0.264,487.12223,0
1688088360000,1846.40,1846.94,1846.31,1846.31,0.460,1688088419999,849.36617,6,0.096,177.25440,0
1688088420000,1846.53,1846.75,1846.53,1846.75,0.281,1688088479999,518.89077,2,0.281,518.89077,0
1688088480000,1846.91,1846.91,1846.91,1846.91,0.035,1688088539999,64.64185,1,0.035,64.64185,0
1688088540000,1846.11,1846.11,1845.99,1845.99,1.538,1688088599999,2839.15506,2,0.000,0.00000,0
1688088600000,1845.13,1845.46,1844.79,1845.10,5.810,1688088659999,10720.33090,9,0.545,1005.53599,0
1688088660000,1844.98,1844.98,1844.72,1844.72,0.175,1688088719999,322.84238,2,0.000,0.00000,0
1688088720000,1844.83,1845.42,1844.83,1845.25,0.391,1688088779999,721.46216,4,0.097,179.00370,0
1688088780000,1844.99,1845.11,1842.88,1842.88,2.495,1688088839999,4602.00772,11,0.327,603.26673,0
1688088840000,1842.52,1843.30,1842.52,1843.30,0.212,1688088899999,390.77414,2,0.007,12.89764,0
1688088900000,1843.17,1843.52,1842.99,1842.99,1.475,1688088959999,2718.70526,8,0.436,803.64503,0
1688088960000,1842.96,1843.12,1842.71,1842.71,0.314,1688089019999,578.68128,4,0.212,390.68304,0
1688089020000,1842.64,1843.54,1842.64,1842.78,0.166,1688089079999,305.96110,3,0.079,145.63966,0
1688089080000,1842.99,1843.20,1842.99,1843.17,0.368,1688089139999,678.26049,3,0.277,510.52929,0
1688089140000,1843.40,1843.40,1843.40,1843.40,0.179,1688089199999,329.96860,1,0.000,0.00000,0
1688089200000,1843.54,1844.20,1842.35,1842.47,8.334,1688089259999,15363.04302,25,1.973,3637.21922,0
1688089260000,1842.52,1843.16,1842.52,1843.16,0.145,1688089319999,267.23004,2,0.145,267.23004,0
1688089320000,1843.50,1843.75,1843.47,1843.75,0.327,1688089379999,602.85266,4,0.219,403.72766,0
1688089380000,1843.33,1843.33,1843.14,1843.20,0.341,1688089439999,628.53101,3,0.247,455.27021,0
1688089440000,1843.33,1843.54,1843.33,1843.54,0.218,1688089499999,401.84961,3,0.079,145.62674,0
1688089500000,1843.20,1844.13,1843.05,1844.13,0.717,1688089559999,1321.66047,6,0.614,1131.71508,0
1688089560000,1844.06,1844.06,1842.84,1842.84,0.205,1688089619999,377.94306,3,0.070,128.99880,0
1688089620000,1842.35,1842.35,1842.27,1842.27,0.123,1688089679999,226.60409,2,0.062,114.22074,0
1688089680000,1842.23,1842.23,1840.16,1841.27,3.618,1688089739999,6659.88987,18,0.000,0.00000,0
1688089740000,1842.29,1842.59,1842.27,1842.35,2.836,1688089799999,5225.25491,7,2.762,5088.92101,0
1688089800000,1841.83,1841.83,1841.04,1841.48,2.672,1688089859999,4920.43128,9,2.190,4032.99590,0
1688089860000,1841.78,1841.78,1841.73,1841.73,0.193,1688089919999,355.45979,2,0.075,138.12975,0
1688089920000,1841.87,1842.22,1841.76,1841.76,2.133,1688089979999,3929.10072,7,0.286,526.85284,0
1688089980000,1841.59,1842.12,1841.46,1841.99,1.320,1688090039999,2431.07299,9,0.300,552.57877,0
1688090040000,1842.57,1843.49,1842.57,1843.24,1.349,1688090099999,2485.81577,6,1.298,2391.80900,0
1688090100000,1843.19,1844.99,1842.87,1844.65,1.065,1688090159999,1963.88392,12,0.532,980.90594,0
1688090160000,1844.53,1844.53,1843.99,1843.99,0.290,1688090219999,534.83864,2,0.000,0.00000,0
1688090220000,1844.12,1844.12,1844.01,1844.06,1.557,1688090279999,2871.16311,7,1.557,2871.16311,0
1688090280000,1843.24,1843.43,1843.21,1843.43,1.712,1688090339999,3155.76306,10,0.086,158.53498,0
1688090340000,1843.43,1843.43,1843.43,1843.43,0.000,1688090399999,0.00000,0,0.000,0.00000,0
1688090400000,1842.35,1845.56,1842.35,1845.56,10.906,1688090459999,20117.02054,26,10.664,19671.00856,0
1688090460000,1845.73,1846.39,1845.48,1846.34,3.098,1688090519999,5718.87918,17,2.856,5272.16798,0
1688090520000,1846.40,1846.88,1846.08,1846.43,1.600,1688090579999,2954.32933,9,0.165,304.68774,0
1688090580000,1846.65,1846.65,1843.90,1844.23,3.626,1688090639999,6688.05957,11,2.599,4793.59387,0
1688090640000,1844.63,1846.11,1844.63,1845.93,0.546,1688090699999,1007.69291,4,0.546,1007.69291,0
1688090700000,1846.00,1846.54,1845.70,1846.54,0.976,1688090759999,1802.00916,13,0.793,1464.11760,0
1688090760000,1846.31,1846.84,1846.31,1846.84,0.301,1688090819999,555.77717,4,0.018,33.24312,0
1688090820000,1846.91,1847.52,1846.91,1847.52,0.490,1688090879999,905.14220,9,0.412,761.08322,0
1688090880000,1847.03,1848.69,1847.03,1848.69,0.976,1688090939999,1803.71407,12,0.814,1504.37041,0
1688090940000,1848.89,1849.55,1848.61,1849.55,1.255,1688090999999,2320.59076,11,1.073,1984.07622,0
1688091000000,1849.03,1850.62,1849.03,1849.89,9.112,1688091059999,16860.41082,30,8.314,15384.00322,0
1688091060000,1849.69,1849.81,1849.37,1849.81,2.087,1688091119999,3860.03198,11,0.997,1843.99908,0
1688091120000,1851.31,1851.66,1851.31,1851.35,8.120,1688091179999,15034.78867,9,8.120,15034.78867,0
1688091180000,1851.33,1853.54,1851.33,1852.71,1.998,1688091239999,3701.58988,17,0.812,1504.00587,0
1688091240000,1852.84,1854.14,1852.35,1854.14,0.713,1688091299999,1321.44231,11,0.367,680.18194,0
1688091300000,1853.54,1854.07,1851.41,1851.41,3.558,1688091359999,6595.27408,10,2.558,4741.75010,0
1688091360000,1851.56,1852.09,1850.85,1852.09,0.494,1688091419999,914.52364,4,0.494,914.52364,0
1688091420000,1852.07,1852.07,1851.19,1851.37,0.539,1688091479999,997.95189,7,0.011,20.36507,0
1688091480000,1852.01,1852.01,1850.81,1850.87,0.324,1688091539999,599.83488,4,0.153,283.34637,0
1688091540000,1851.22,1851.22,1850.19,1850.35,0.226,1688091599999,418.21770,7,0.008,14.80152,0
1688091600000,1850.12,1850.19,1849.69,1850.19,0.492,1688091659999,910.24746,5,0.492,910.24746,0
1688091660000,1850.43,1850.43,1848.80,1848.93,1.270,1688091719999,2349.02964,11,0.386,714.15487,0
1688091720000,1848.98,1850.51,1848.98,1850.51,0.369,1688091779999,682.65315,4,0.235,434.73530,0
1688091780000,1850.22,1850.66,1849.89,1850.66,7.359,1688091839999,13617.69200,18,7.057,13058.94236,0
1688091840000,1850.66,1851.69,1850.59,1851.69,11.817,1688091899999,21869.83895,21,11.281,20877.51729,0
1688091900000,1851.60,1852.39,1851.24,1851.28,0.568,1688091959999,1051.80340,11,0.233,431.45485,0
1688091960000,1850.54,1851.40,1850.54,1851.01,4.862,1688092019999,9000.36435,14,4.526,8378.48867,0
1688092020000,1851.01,1851.01,1851.01,1851.01,0.540,1688092079999,999.54540,2,0.000,0.00000,0
1688092080000,1850.85,1850.94,1850.85,1850.94,0.141,1688092139999,260.97398,4,0.141,260.97398,0
